CustomerID,monetary,frequency,cycle,recency,R,F,M,segment
14461,2102.67,3,56.5,149.0,2,2,5,Regular Customers
14462,1970.97,14,21.23076923076923,64.0,3,4,4,Regular Customers
14463,529.62,3,53.5,99.0,2,2,3,Regular Customers
14465,1058.62,3,28.0,247.0,1,2,4,Regular Customers
14466,2272.4,7,57.16666666666666,30.0,4,4,5,High Value Customers
14467,598.76,4,98.33333333333331,18.0,4,3,3,Regular Customers
14470,461.19,2,276.0,12.0,5,2,2,Regular Customers
14472,1936.84,8,36.0,104.0,2,4,4,At Risk Customers
14473,234.34,2,208.0,75.0,2,2,1,Regular Customers
14474,537.71,2,3.0,44.0,3,2,3,Regular Customers
14475,809.77,6,46.6,72.0,2,3,3,Regular Customers
14476,215.7,1,,258.0,1,1,1,Regular Customers
14477,1307.81,5,69.5,20.0,4,3,4,Potential High Value Customers
14479,316.25,2,112.0,254.0,1,2,2,Regular Customers
14480,279.05,1,,12.0,5,1,2,Regular Customers
14481,636.51,2,123.0,165.0,2,2,3,Regular Customers
14482,2068.15,6,44.2,19.0,4,3,5,Potential High Value Customers
14483,137.1,1,,282.0,1,1,1,Regular Customers
14484,321.92,1,,51.0,3,1,2,Regular Customers
14485,165.75,1,,39.0,3,1,1,Regular Customers
14487,1183.58,7,57.0,27.0,4,4,4,High Value Customers
14488,1047.43,2,16.0,52.0,3,2,4,Regular Customers
14489,463.38,1,,208.0,1,1,2,Regular Customers
14491,340.93,2,197.0,176.0,2,2,2,Regular Customers
14493,2362.84,7,24.666666666666668,8.0,5,4,5,High Value Customers
14494,139.56,1,,26.0,4,1,1,Regular Customers
14495,123.8,2,71.0,51.0,3,2,1,Regular Customers
14496,538.8100000000001,2,62.0,312.0,1,2,3,Regular Customers
14497,457.47,2,8.0,302.0,1,2,2,Regular Customers
14498,1957.32,5,79.75,43.0,3,3,4,Regular Customers
14499,815.32,3,126.0,27.0,4,2,3,Regular Customers
14500,356.85,3,50.5,89.0,2,2,2,Regular Customers
14501,195.11,3,127.5,65.0,3,2,1,Regular Customers
14502,2350.53,14,22.615384615384617,20.0,4,4,5,High Value Customers
14503,3543.26,6,35.0,4.0,5,3,5,Potential High Value Customers
14504,673.26,4,77.0,48.0,3,3,3,Regular Customers
14505,5852.7,10,38.333333333333336,18.0,4,4,5,High Value Customers
14506,2012.17,5,88.0,18.0,4,3,5,Potential High Value Customers
14507,1368.18,6,50.6,24.0,4,3,4,Potential High Value Customers
14508,276.42,2,67.0,23.0,4,2,2,Regular Customers
14511,1267.41,5,30.5,12.0,5,3,4,Potential High Value Customers
14512,275.28,2,45.0,188.0,1,2,2,Regular Customers
14513,438.49,4,62.66666666666666,101.0,2,3,2,Regular Customers
14514,1055.35,3,135.0,62.0,3,2,4,Regular Customers
14515,2102.09,6,40.2,18.0,4,3,5,Potential High Value Customers
14517,330.45,2,108.0,34.0,3,2,2,Regular Customers
14518,174.37,1,,65.0,3,1,1,Regular Customers
14520,270.6,2,289.0,2.0,5,2,2,Regular Customers
14522,974.54,4,58.0,25.0,4,3,4,Potential High Value Customers
14523,241.09,1,,109.0,2,1,1,Regular Customers
14524,1867.68,9,41.125,32.0,4,4,4,High Value Customers
14525,4266.37,12,32.09090909090909,9.0,5,4,5,High Value Customers
14527,8479.22,56,6.672727272727273,3.0,5,5,5,High Value Customers
14528,364.22,1,,38.0,3,1,2,Regular Customers
14529,620.04,3,25.0,61.0,3,2,3,Regular Customers
14530,2925.91,6,54.2,26.0,4,3,5,Potential High Value Customers
14532,932.85,4,38.66666666666666,237.0,1,3,4,Regular Customers
14533,1812.62,8,46.85714285714285,25.0,4,4,4,High Value Customers
14534,4093.55,22,15.047619047619047,3.0,5,5,5,High Value Customers
14535,2841.09,4,63.0,60.0,3,3,5,Regular Customers
14536,171.8,1,,260.0,1,1,1,Regular Customers
14537,355.56,1,,58.0,3,1,2,Regular Customers
14538,388.25,2,192.0,65.0,3,2,2,Regular Customers
14539,537.48,2,29.0,16.0,4,2,3,Regular Customers
14540,996.26,3,150.0,10.0,5,2,4,Potential High Value Customers
14541,1461.65,8,37.285714285714285,59.0,3,4,4,Regular Customers
14542,103.25,1,,186.0,1,1,1,Regular Customers
14543,3022.67,20,19.0,4.0,5,5,5,High Value Customers
14544,2024.45,2,337.0,25.0,4,2,5,Potential High Value Customers
14546,2506.4700000000003,9,30.5,5.0,5,4,5,High Value Customers
14547,3986.74,9,6.375,4.0,5,4,5,High Value Customers
14548,652.8,2,167.0,151.0,2,2,3,Regular Customers
14549,289.24,1,,312.0,1,1,2,Regular Customers
14550,765.62,2,34.0,11.0,5,2,3,Regular Customers
14551,186.23,2,186.0,19.0,4,2,1,Regular Customers
14552,165.07,1,,152.0,2,1,1,Regular Customers
14553,859.27,5,80.0,20.0,4,3,3,Regular Customers
14554,2381.04,4,14.0,11.0,5,3,5,Potential High Value Customers
14555,324.14,2,245.0,58.0,3,2,2,Regular Customers
14560,2174.18,24,15.217391304347826,8.0,5,5,5,High Value Customers
14561,1080.76,3,54.5,76.0,2,2,4,Regular Customers
14562,4760.52,21,15.05,4.0,5,5,5,High Value Customers
14565,2923.77,5,66.5,96.0,2,3,5,Regular Customers
14566,1432.0,1,,111.0,2,1,4,Regular Customers
14567,1524.46,3,47.5,36.0,3,2,4,Regular Customers
14569,227.39,1,,2.0,5,1,1,Regular Customers
14570,217.21,2,0.0,281.0,1,2,1,Regular Customers
14572,2818.64,9,40.125,4.0,5,4,5,High Value Customers
14573,1603.72,13,16.083333333333332,180.0,1,4,4,At Risk Customers
14576,35.400000000000006,1,,373.0,1,1,1,Regular Customers
14577,859.71,4,116.66666666666669,13.0,4,3,3,Regular Customers
14578,168.63,1,,4.0,5,1,1,Regular Customers
14581,138.6,1,,17.0,4,1,1,Regular Customers
14582,114.11,1,,41.0,3,1,1,Regular Customers
14583,1052.55,5,50.0,6.0,5,3,4,Potential High Value Customers
14584,978.46,4,9.666666666666666,170.0,2,3,4,Regular Customers
14585,157.05,1,,51.0,3,1,1,Regular Customers
14586,134.16,1,,277.0,1,1,1,Regular Customers
14587,1598.24,10,34.77777777777778,19.0,4,4,4,High Value Customers
14589,39.75,1,,372.0,1,1,1,Regular Customers
14591,1447.14,4,66.0,16.0,4,3,4,Potential High Value Customers
14592,570.46,3,14.5,36.0,3,2,3,Regular Customers
14593,617.99,3,88.5,22.0,4,2,3,Regular Customers
14594,379.83,2,366.0,8.0,5,2,2,Regular Customers
14595,1740.6,6,58.8,20.0,4,3,4,Potential High Value Customers
14597,883.15,2,180.0,12.0,5,2,3,Regular Customers
14598,221.97,1,,45.0,3,1,1,Regular Customers
14600,393.33,1,,306.0,1,1,2,Regular Customers
14601,213.96,1,,11.0,5,1,1,Regular Customers
14603,660.0,1,,275.0,1,1,3,Regular Customers
14606,11723.67,122,3.074380165289256,2.0,5,5,5,High Value Customers
14607,9793.1,15,17.571428571428573,16.0,4,4,5,High Value Customers
14608,1785.15,4,119.33333333333331,5.0,5,3,4,Potential High Value Customers
14609,601.56,4,74.66666666666667,73.0,2,3,3,Regular Customers
14616,406.08,3,37.5,243.0,1,2,2,Regular Customers
14618,553.44,3,164.0,10.0,5,2,3,Regular Customers
14619,379.51,2,6.0,240.0,1,2,2,Regular Customers
14620,393.28,3,39.5,205.0,1,2,2,Regular Customers
14621,1765.76,6,71.4,2.0,5,3,4,Potential High Value Customers
14622,320.58000000000004,1,,185.0,1,1,2,Regular Customers
14623,864.67,5,50.75,33.0,3,3,3,Regular Customers
14624,225.85,2,2.0,58.0,3,2,1,Regular Customers
14625,852.23,2,165.0,197.0,1,2,3,Regular Customers
14626,2757.07,7,37.5,9.0,5,4,5,High Value Customers
14628,671.96,2,151.0,92.0,2,2,3,Regular Customers
14629,939.21,3,21.5,5.0,5,2,4,Potential High Value Customers
14631,1006.98,3,124.0,51.0,3,2,4,Regular Customers
14632,114.56,1,,263.0,1,1,1,Regular Customers
14633,344.90000000000003,1,,267.0,1,1,2,Regular Customers
14636,609.85,2,232.0,37.0,3,2,3,Regular Customers
14638,443.6,1,,51.0,3,1,2,Regular Customers
14639,2952.34,7,51.5,53.0,3,4,5,Regular Customers
14640,2042.15,7,33.833333333333336,25.0,4,4,5,High Value Customers
14641,110.46,1,,22.0,4,1,1,Regular Customers
14642,96.12,1,,59.0,3,1,1,Regular Customers
14643,668.61,3,94.0,171.0,2,2,3,Regular Customers
14644,780.46,4,96.33333333333331,10.0,5,3,3,Regular Customers
14645,597.09,2,119.0,157.0,2,2,3,Regular Customers
14646,278778.02,73,4.902777777777778,2.0,5,5,5,High Value Customers
14647,243.22,1,,202.0,1,1,1,Regular Customers
14649,1417.29,4,69.33333333333333,5.0,5,3,4,Potential High Value Customers
14651,654.6,2,144.0,68.0,3,2,3,Regular Customers
14652,114.18,1,,78.0,2,1,1,Regular Customers
14653,1937.6,7,56.16666666666666,2.0,5,4,4,High Value Customers
14655,1930.15,5,54.75,4.0,5,3,4,Potential High Value Customers
14656,291.05,2,114.0,170.0,2,2,2,Regular Customers
14657,838.27,4,103.0,18.0,4,3,3,Regular Customers
14658,247.15,2,112.0,6.0,5,2,2,Regular Customers
14659,2456.53,10,34.111111111111114,9.0,5,4,5,High Value Customers
14660,285.74,2,14.0,87.0,2,2,2,Regular Customers
14661,107.95,1,,27.0,4,1,1,Regular Customers
14662,771.17,4,96.0,29.0,4,3,3,Regular Customers
14664,637.89,2,14.0,20.0,4,2,3,Regular Customers
14665,1258.38,7,41.66666666666666,61.0,3,4,4,Regular Customers
14666,179.95,1,,25.0,4,1,1,Regular Customers
14667,9226.95,26,14.32,11.0,5,5,5,High Value Customers
14669,1269.99,3,45.5,242.0,1,2,4,Regular Customers
14670,411.53,2,0.0,281.0,1,2,2,Regular Customers
14672,765.5500000000001,2,102.0,235.0,1,2,3,Regular Customers
14673,1736.4,5,91.0,4.0,5,3,4,Potential High Value Customers
14675,604.75,1,,17.0,4,1,3,Regular Customers
14676,2544.49,7,42.0,32.0,4,4,5,High Value Customers
14680,27023.57,23,15.727272727272728,26.0,4,5,5,High Value Customers
14681,498.95,3,70.0,72.0,2,2,3,Regular Customers
14682,52.0,2,14.0,188.0,1,2,1,Regular Customers
14684,1236.28,5,84.25,26.0,4,3,4,Potential High Value Customers
14687,628.38,1,,107.0,2,1,3,Regular Customers
14688,5117.35,26,14.64,8.0,5,5,5,High Value Customers
14689,112.8,1,,209.0,1,1,1,Regular Customers
14690,369.16,3,53.5,45.0,3,2,2,Regular Customers
14691,2114.33,5,45.5,31.0,4,3,5,Potential High Value Customers
14692,582.05,5,46.25,138.0,2,3,3,Regular Customers
14693,172.9,1,,265.0,1,1,1,Regular Customers
14696,2070.97,9,46.125,5.0,5,4,5,High Value Customers
14697,188.61,2,0.0,219.0,1,2,1,Regular Customers
14698,1250.76,5,12.5,2.0,5,3,4,Potential High Value Customers
14699,109.13,1,,215.0,1,1,1,Regular Customers
14700,2235.3,3,103.0,33.0,3,2,5,Regular Customers
14701,2520.77,12,27.818181818181817,11.0,5,4,5,High Value Customers
14702,3250.64,18,21.41176470588235,2.0,5,5,5,High Value Customers
14703,318.17,1,,15.0,4,1,2,Regular Customers
14704,1514.57,7,26.83333333333333,20.0,4,4,4,High Value Customers
14705,179.0,1,,199.0,1,1,1,Regular Customers
14708,1096.67,3,183.0,3.0,5,2,4,Potential High Value Customers
14709,4911.14,14,26.384615384615383,16.0,4,4,5,High Value Customers
14710,606.13,4,15.0,15.0,4,3,3,Regular Customers
14711,2838.2,11,25.2,11.0,5,4,5,High Value Customers
14712,917.07,3,41.5,30.0,4,2,4,Potential High Value Customers
14713,2664.26,12,32.36363636363637,10.0,5,4,5,High Value Customers
14714,160.19,1,,25.0,4,1,1,Regular Customers
14715,867.38,4,102.33333333333331,25.0,4,3,3,Regular Customers
14716,329.68,2,105.0,44.0,3,2,2,Regular Customers
14719,1592.18,6,49.6,2.0,5,3,4,Potential High Value Customers
14720,663.8100000000001,3,60.5,6.0,5,2,3,Regular Customers
14722,187.92,1,,148.0,2,1,1,Regular Customers
14723,1156.6,6,72.2,11.0,5,3,4,Potential High Value Customers
14725,718.08,1,,25.0,4,1,3,Regular Customers
14727,268.58,1,,275.0,1,1,2,Regular Customers
14729,313.49,1,,374.0,1,1,2,Regular Customers
14730,2005.06,8,39.285714285714285,2.0,5,4,5,High Value Customers
14731,380.02,3,82.5,48.0,3,2,2,Regular Customers
14732,2686.34,10,36.77777777777778,9.0,5,4,5,High Value Customers
14733,9451.54,15,25.571428571428573,10.0,5,4,5,High Value Customers
14735,5792.69,33,11.09375,4.0,5,5,5,High Value Customers
14737,1164.55,3,175.0,4.0,5,2,4,Potential High Value Customers
14738,1289.94,7,45.66666666666666,43.0,3,4,4,Regular Customers
14739,3899.1,8,52.142857142857146,3.0,5,4,5,High Value Customers
14740,1423.21,4,30.666666666666668,192.0,1,3,4,Regular Customers
14741,1400.34,6,72.2,12.0,5,3,4,Potential High Value Customers
14744,1088.53,7,58.333333333333336,17.0,4,4,4,High Value Customers
14745,1167.16,6,34.6,113.0,2,3,4,Regular Customers
14747,294.3,1,,250.0,1,1,2,Regular Customers
14748,1415.75,5,84.75,30.0,4,3,4,Potential High Value Customers
14752,389.64,1,,44.0,3,1,2,Regular Customers
14753,563.15,1,,88.0,2,1,3,Regular Customers
14754,638.05,2,251.0,45.0,3,2,3,Regular Customers
14755,4965.38,12,29.545454545454547,10.0,5,4,5,High Value Customers
14756,738.96,1,,16.0,4,1,3,Regular Customers
14757,420.5,1,,76.0,2,1,2,Regular Customers
14758,1484.06,4,38.333333333333336,145.0,2,3,4,Regular Customers
14759,1625.97,3,114.0,5.0,5,2,4,Potential High Value Customers
14760,53.8,1,,298.0,1,1,1,Regular Customers
14761,255.9,2,276.0,59.0,3,2,2,Regular Customers
14762,300.52,1,,264.0,1,1,2,Regular Customers
14764,250.55,2,3.0,44.0,3,2,2,Regular Customers
14765,254.11,3,73.5,30.0,4,2,2,Regular Customers
14766,2438.02,7,59.66666666666666,9.0,5,4,5,High Value Customers
14768,139.5,2,110.0,18.0,4,2,1,Regular Customers
14769,10639.95,10,39.44444444444444,3.0,5,4,5,High Value Customers
14770,876.42,2,91.0,233.0,1,2,3,Regular Customers
14772,139.26,1,,113.0,2,1,1,Regular Customers
14775,1011.9,3,157.0,59.0,3,2,4,Regular Customers
14776,2195.58,13,21.75,52.0,3,4,5,Regular Customers
14778,730.86,2,181.0,128.0,2,2,3,Regular Customers
14779,386.15,3,21.5,281.0,1,2,2,Regular Customers
14780,447.68,2,25.0,55.0,3,2,2,Regular Customers
14782,200.1,1,,320.0,1,1,1,Regular Customers
14784,289.99,2,297.0,27.0,4,2,2,Regular Customers
14785,77.4,2,5.0,11.0,5,2,1,Regular Customers
14788,679.4399999999999,2,19.0,8.0,5,2,3,Regular Customers
14789,197.64,1,,29.0,4,1,1,Regular Customers
14790,745.0600000000001,4,79.0,17.0,4,3,3,Regular Customers
14793,214.14,2,17.0,5.0,5,2,1,Regular Customers
14794,1272.11,9,41.5,3.0,5,4,4,High Value Customers
14795,131.45000000000002,1,,167.0,2,1,1,Regular Customers
14796,7837.95,26,14.6,2.0,5,5,5,High Value Customers
14798,173.74,3,129.0,53.0,3,2,1,Regular Customers
14799,157.7,1,,52.0,3,1,1,Regular Customers
14800,4244.34,15,23.0,48.0,3,4,5,Regular Customers
14801,193.14,1,,62.0,3,1,1,Regular Customers
14803,845.55,3,65.0,163.0,2,2,3,Regular Customers
14804,353.27,1,,9.0,5,1,2,Regular Customers
14805,554.65,4,99.33333333333331,16.0,4,3,3,Regular Customers
14806,193.39,1,,76.0,2,1,1,Regular Customers
14808,2436.62,11,13.3,40.0,3,4,5,Regular Customers
14810,2087.88,11,32.9,41.0,3,4,5,Regular Customers
14813,155.43,2,0.0,370.0,1,2,1,Regular Customers
14815,778.5,2,31.0,37.0,3,2,3,Regular Customers
14816,271.85,1,,198.0,1,1,2,Regular Customers
14817,1010.34,2,77.0,201.0,1,2,4,Regular Customers
14818,657.8,3,90.0,74.0,2,2,3,Regular Customers
14819,272.07,2,128.0,65.0,3,2,2,Regular Customers
14820,507.29,4,50.66666666666666,22.0,4,3,3,Regular Customers
14821,48.8,1,,367.0,1,1,1,Regular Customers
14823,321.43,3,7.0,181.0,1,2,2,Regular Customers
14824,1127.71,4,27.0,11.0,5,3,4,Potential High Value Customers
14825,2226.91,12,33.18181818181818,4.0,5,4,5,High Value Customers
14828,2139.76,3,70.0,197.0,1,2,5,Regular Customers
14829,674.65,5,85.75,30.0,4,3,3,Regular Customers
14830,196.28,1,,54.0,3,1,1,Regular Customers
14834,1698.35,8,31.857142857142858,18.0,4,4,4,High Value Customers
14836,102.45,3,10.0,11.0,5,2,1,Regular Customers
14837,1641.2,5,28.0,90.0,2,3,4,Regular Customers
14840,62.85,1,,268.0,1,1,1,Regular Customers
14841,3295.76,6,61.0,54.0,3,3,5,Regular Customers
14842,2456.8,7,45.5,36.0,3,4,5,Regular Customers
14844,3189.81,4,59.333333333333336,64.0,3,3,5,Regular Customers
14847,309.4,1,,149.0,2,1,2,Regular Customers
14849,7904.28,28,13.037037037037036,22.0,4,5,5,High Value Customers
14850,325.75,1,,312.0,1,1,2,Regular Customers
14851,511.35,2,233.0,24.0,4,2,3,Regular Customers
14852,2836.69,6,38.8,59.0,3,3,5,Regular Customers
14853,463.05,3,101.5,9.0,5,2,2,Regular Customers
14854,2749.89,8,28.0,79.0,2,4,5,At Risk Customers
14855,645.65,2,15.0,120.0,2,2,3,Regular Customers
14856,1311.38,3,10.0,37.0,3,2,4,Regular Customers
14857,1165.65,3,44.5,60.0,3,2,4,Regular Customers
14859,1352.04,5,48.0,13.0,4,3,4,Potential High Value Customers
14860,168.62,2,11.0,9.0,5,2,1,Regular Customers
14861,125.79,1,,53.0,3,1,1,Regular Customers
14862,841.1999999999999,2,123.0,26.0,4,2,3,Regular Customers
14863,266.76,1,,30.0,4,1,2,Regular Customers
14865,52.2,2,365.0,8.0,5,2,1,Regular Customers
14866,14160.95,12,32.36363636363637,11.0,5,4,5,High Value Customers
14867,710.28,3,75.5,186.0,1,2,3,Regular Customers
14868,2939.64,9,28.75,4.0,5,4,5,High Value Customers
14869,721.95,3,50.0,4.0,5,2,3,Regular Customers
14870,327.25,1,,262.0,1,1,2,Regular Customers
14871,522.38,4,119.0,4.0,5,3,3,Regular Customers
14873,519.68,1,,211.0,1,1,3,Regular Customers
14875,1457.67,4,84.33333333333333,10.0,5,3,4,Potential High Value Customers
14878,1485.54,9,43.25,13.0,4,4,4,High Value Customers
14880,706.19,3,105.5,78.0,2,2,3,Regular Customers
14881,255.4,1,,20.0,4,1,2,Regular Customers
14882,589.7,2,7.0,27.0,4,2,3,Regular Customers
14883,756.64,7,32.166666666666664,19.0,4,4,3,Potential High Value Customers
14885,765.3199999999999,1,,132.0,2,1,3,Regular Customers
14886,364.8,1,,253.0,1,1,2,Regular Customers
14887,1862.0,1,,80.0,2,1,4,Regular Customers
14888,369.2,1,,208.0,1,1,2,Regular Customers
14889,135.9,1,,337.0,1,1,1,Regular Customers
14890,125.65,1,,254.0,1,1,1,Regular Customers
14891,554.38,2,39.0,149.0,2,2,3,Regular Customers
14893,1237.85,2,2.0,10.0,5,2,4,Potential High Value Customers
14894,655.75,1,,86.0,2,1,3,Regular Customers
14895,11071.96,24,13.695652173913045,8.0,5,5,5,High Value Customers
14896,468.77,2,161.0,205.0,1,2,2,Regular Customers
14897,1366.38,4,96.33333333333331,8.0,5,3,4,Potential High Value Customers
14898,1252.17,8,49.71428571428572,24.0,4,4,4,High Value Customers
14901,1414.99,10,40.11111111111112,12.0,5,4,4,High Value Customers
14902,314.11,2,4.0,22.0,4,2,2,Regular Customers
14903,2755.43,9,32.125,22.0,4,4,5,High Value Customers
14904,1025.44,2,23.0,3.0,5,2,4,Potential High Value Customers
14905,599.9,3,39.5,155.0,2,2,3,Regular Customers
14907,3478.85,9,45.5,4.0,5,4,5,High Value Customers
14908,277.8,1,,75.0,2,1,2,Regular Customers
14910,389.86,6,10.4,3.0,5,3,2,Regular Customers
14911,128972.2,241,1.55,2.0,5,5,5,High Value Customers
14912,867.85,2,230.0,17.0,4,2,3,Regular Customers
14913,1227.43,4,108.0,36.0,3,3,4,Regular Customers
14915,258.83,3,96.0,86.0,2,2,2,Regular Customers
14916,1264.84,5,63.5,71.0,3,3,4,Regular Customers
14918,1610.15,2,39.0,116.0,2,2,4,Regular Customers
14920,977.77,2,0.0,213.0,1,2,4,Regular Customers
14921,1316.07,2,171.0,31.0,4,2,4,Potential High Value Customers
14923,749.1,1,,51.0,3,1,3,Regular Customers
14924,310.05,1,,246.0,1,1,2,Regular Customers
14929,223.88,1,,33.0,3,1,1,Regular Customers
14930,2372.86,3,83.0,109.0,2,2,5,Regular Customers
14931,864.6800000000001,4,78.66666666666667,5.0,5,3,3,Regular Customers
14932,313.53,1,,366.0,1,1,2,Regular Customers
14934,1888.84,3,105.0,73.0,2,2,4,Regular Customers
14935,1784.71,1,,298.0,1,1,4,Regular Customers
14936,8117.42,9,33.25,10.0,5,4,5,High Value Customers
14937,1617.63,4,24.666666666666668,57.0,3,3,4,Regular Customers
14944,5852.85,13,22.25,30.0,4,4,5,High Value Customers
14946,100.9,1,,15.0,4,1,1,Regular Customers
14947,290.82,2,58.0,73.0,2,2,2,Regular Customers
14948,1066.57,7,32.666666666666664,24.0,4,4,4,High Value Customers
14950,361.25,2,11.0,9.0,5,2,2,Regular Customers
14951,311.69,1,,80.0,2,1,2,Regular Customers
14952,8002.59,15,22.857142857142858,47.0,3,4,5,Regular Customers
14953,289.82,1,,26.0,4,1,2,Regular Customers
14954,336.17,1,,13.0,4,1,2,Regular Customers
14957,58.49,1,,254.0,1,1,1,Regular Customers
14958,499.68,3,49.0,148.0,2,2,3,Regular Customers
14959,684.97,5,59.25,60.0,3,3,3,Regular Customers
14960,221.27,2,163.0,9.0,5,2,1,Regular Customers
14961,7006.58,12,31.818181818181817,11.0,5,4,5,High Value Customers
14962,126.7,1,,271.0,1,1,1,Regular Customers
14963,1487.8,5,43.5,10.0,5,3,4,Potential High Value Customers
14964,206.21,1,,248.0,1,1,1,Regular Customers
14965,599.0,2,0.0,97.0,2,2,3,Regular Customers
14966,191.32,1,,15.0,4,1,1,Regular Customers
14967,463.8,1,,50.0,3,1,2,Regular Customers
14968,147.59,1,,31.0,4,1,1,Regular Customers
14970,1592.06,4,82.66666666666667,69.0,3,3,4,Regular Customers
14971,1116.57,3,4.0,36.0,3,2,4,Regular Customers
14972,114.77,1,,129.0,2,1,1,Regular Customers
14973,1314.45,3,59.0,108.0,2,2,4,Regular Customers
14974,114.39,1,,38.0,3,1,1,Regular Customers
14975,279.94,1,,58.0,3,1,2,Regular Customers
14976,749.86,7,44.833333333333336,58.0,3,4,3,Regular Customers
14978,1931.42,5,64.5,73.0,2,3,4,Regular Customers
14981,102.12,1,,247.0,1,1,1,Regular Customers
14984,213.27,2,161.0,20.0,4,2,1,Regular Customers
14985,296.75,2,160.0,199.0,1,2,2,Regular Customers
14987,326.4,2,350.0,16.0,4,2,2,Regular Customers
14988,334.54,1,,212.0,1,1,2,Regular Customers
14995,233.23,2,242.0,39.0,3,2,1,Regular Customers
14997,540.98,4,44.0,47.0,3,3,3,Regular Customers
14998,429.87,2,71.0,171.0,2,2,2,Regular Customers
15000,490.52,1,,48.0,3,1,3,Regular Customers
15002,1641.76,4,84.0,116.0,2,3,4,Regular Customers
15004,1245.93,1,,148.0,2,1,4,Regular Customers
15005,6197.94,35,10.323529411764708,16.0,4,5,5,High Value Customers
15006,497.14,1,,52.0,3,1,3,Regular Customers
15007,156.91,1,,160.0,2,1,1,Regular Customers
15009,1261.78,3,6.5,13.0,4,2,4,Potential High Value Customers
15010,308.94,1,,36.0,3,1,2,Regular Customers
